Hazard Type,Date & Time,District,Latitude,Longitude,Attribute 1,Attribute 2,Attribute 3,Attribute 4,Attribute 5,Attribute 6,Attribute 7,Attribute 8,Attribute 9,Source,Magnitude,Depth (km),Intensity,Seismic Wave Data,Aftershocks,Casualties & Injuries,Infrastructure Damage,Response & Recovery Measures
Flood,2015-08-28 08:24:50,Astore,35.4805,74.3661,Urban Flood,346.7,2870.3,3.8,"Area:13.9 sq km, Population:5682","Infrastructure:326445, Crops:4919, Livelihoods:38292",27,Evacuated:9719,Yes,Hydrological Department Report,,,,,,,,
Flood,2015-03-25 22:26:34,Astore,35.5439,76.4237,Flash Flood,332.6,2811.5,5.1,"Area:20.5 sq km, Population:5248","Infrastructure:61528, Crops:6869, Livelihoods:5419",11,Evacuated:5577,Yes,Hydrological Department Report,,,,,,,,
Flood,2014-12-09 08:19:00,Astore,36.5061,75.7313,Flash Flood,99.7,4096.3,2.0,"Area:34.6 sq km, Population:2584","Infrastructure:323784, Crops:6870, Livelihoods:45037",16,Evacuated:1938,No,Hydrological Department Report,,,,,,,,
Flood,2014-09-10 07:04:08,Hunza,36.7074,75.9362,River Flood,119.6,1782.7,6.8,"Area:43.2 sq km, Population:4349","Infrastructure:29196, Crops:1157, Livelihoods:1777",7,Evacuated:7508,Yes,Hydrological Department Report,,,,,,,,
Flood,2016-03-21 16:49:25,Hunza,35.1151,75.0657,Flash Flood,308.4,2716.4,8.0,"Area:28.7 sq km, Population:8036","Infrastructure:51615, Crops:6880, Livelihoods:6484",21,Evacuated:6966,Yes,Hydrological Department Report,,,,,,,,
Flood,2021-10-05 23:31:08,Hunza,36.4294,75.229,Urban Flood,347.5,1504.8,7.1,"Area:29.9 sq km, Population:8241","Infrastructure:124621, Crops:6902, Livelihoods:29460",29,Evacuated:6768,Yes,Hydrological Department Report,,,,,,,,
Flood,2020-01-29 00:37:42,Hunza,36.7753,76.838,River Flood,224.0,4968.8,4.3,"Area:18.0 sq km, Population:9447","Infrastructure:400319, Crops:8271, Livelihoods:39449",23,Evacuated:7159,No,Hydrological Department Report,,,,,,,,
Flood,2019-02-01 14:14:41,Hunza,35.1276,75.1415,Flash Flood,340.7,3984.4,9.9,"Area:38.3 sq km, Population:7980","Infrastructure:235944, Crops:1650, Livelihoods:37582",5,Evacuated:8537,No,Hydrological Department Report,,,,,,,,
Flood,2018-12-10 22:09:44,Hunza,36.1067,74.04,Flash Flood,438.0,3368.2,4.4,"Area:19.7 sq km, Population:8734","Infrastructure:366396, Crops:6802, Livelihoods:37315",28,Evacuated:8571,Yes,Hydrological Department Report,,,,,,,,
Flood,2013-07-15 18:13:36,Hunza,36.0542,74.9541,River Flood,68.2,4920.2,3.2,"Area:4.9 sq km, Population:942","Infrastructure:337676, Crops:7196, Livelihoods:48183",23,Evacuated:7504,Yes,Hydrological Department Report,,,,,,,,
Flood,2022-01-06 03:54:26,Hunza,35.1553,75.5984,Urban Flood,290.8,483.9,5.3,"Area:28.8 sq km, Population:603","Infrastructure:26021, Crops:2776, Livelihoods:48409",17,Evacuated:3044,Yes,Hydrological Department Report,,,,,,,,
Flood,2021-12-13 12:57:33,Hunza,35.4752,74.2361,Flash Flood,247.8,1760.7,7.8,"Area:28.2 sq km, Population:9590","Infrastructure:251667, Crops:9302, Livelihoods:10151",9,Evacuated:3036,No,Hydrological Department Report,,,,,,,,
Flood,2016-03-24 22:03:43,Hunza,35.5816,75.661,Flash Flood,51.8,2321.8,3.3,"Area:41.3 sq km, Population:9347","Infrastructure:225094, Crops:3800, Livelihoods:34735",12,Evacuated:5560,No,Hydrological Department Report,,,,,,,,
Flood,2017-06-02 13:24:55,Hunza,36.4535,76.8406,Urban Flood,375.2,1394.8,7.7,"Area:48.1 sq km, Population:8821","Infrastructure:258343, Crops:7890, Livelihoods:15900",10,Evacuated:1288,No,Hydrological Department Report,,,,,,,,
Flood,2020-09-14 05:05:14,Hunza,36.2158,76.2851,Flash Flood,175.2,298.3,1.5,"Area:12.3 sq km, Population:6449","Infrastructure:159748, Crops:1595, Livelihoods:4485",1,Evacuated:1376,Yes,Hydrological Department Report,,,,,,,,
Flood,2021-11-29 19:58:27,Hunza,36.8826,74.4254,Flash Flood,56.0,348.9,2.7,"Area:42.0 sq km, Population:4462","Infrastructure:362064, Crops:5226, Livelihoods:27820",15,Evacuated:5338,Yes,Hydrological Department Report,,,,,,,,
Flood,2016-03-28 21:08:00,Hunza,36.2185,74.1763,Urban Flood,364.9,4152.1,3.9,"Area:25.3 sq km, Population:6850","Infrastructure:227006, Crops:7248, Livelihoods:23583",17,Evacuated:6380,No,Hydrological Department Report,,,,,,,,
Flood,2016-02-05 10:11:08,Hunza,35.158,75.3135,River Flood,461.7,429.0,6.6,"Area:9.0 sq km, Population:2541","Infrastructure:139944, Crops:5550, Livelihoods:27045",9,Evacuated:4955,No,Hydrological Department Report,,,,,,,,
Flood,2022-08-31 18:15:50,Hunza,35.1206,76.5083,Flash Flood,454.4,3830.3,3.2,"Area:0.8 sq km, Population:8914","Infrastructure:119036, Crops:5619, Livelihoods:37832",16,Evacuated:1314,Yes,Hydrological Department Report,,,,,,,,
Flood,2015-10-25 12:41:11,Hunza,36.6689,74.1753,Urban Flood,340.9,1546.6,2.6,"Area:8.5 sq km, Population:1192","Infrastructure:77931, Crops:5728, Livelihoods:18239",11,Evacuated:9815,Yes,Hydrological Department Report,,,,,,,,
Flood,2021-11-14 19:08:05,Hunza,35.2721,76.3291,Urban Flood,267.8,1158.4,8.3,"Area:16.1 sq km, Population:3480","Infrastructure:239360, Crops:988, Livelihoods:37027",30,Evacuated:4574,Yes,Hydrological Department Report,,,,,,,,
Flood,2018-08-30 16:04:41,Hunza,35.5452,74.6961,River Flood,226.9,680.9,2.9,"Area:7.3 sq km, Population:1797","Infrastructure:440427, Crops:9190, Livelihoods:23906",1,Evacuated:7024,No,Hydrological Department Report,,,,,,,,
Flood,2017-03-16 04:41:21,Hunza,36.7045,76.8334,Flash Flood,132.7,1934.3,1.2,"Area:12.0 sq km, Population:6421","Infrastructure:370239, Crops:8724, Livelihoods:23067",30,Evacuated:1809,No,Hydrological Department Report,,,,,,,,
Flood,2019-03-20 22:14:56,Hunza,35.3039,74.6463,Urban Flood,67.1,4858.3,9.4,"Area:27.2 sq km, Population:3879","Infrastructure:330452, Crops:7994, Livelihoods:8292",21,Evacuated:7911,No,Hydrological Department Report,,,,,,,,
Flood,2022-08-30 08:54:38,Hunza,36.5799,76.1587,Flash Flood,165.6,1903.9,7.5,"Area:49.3 sq km, Population:4910","Infrastructure:85013, Crops:4693, Livelihoods:3840",3,Evacuated:1104,Yes,Hydrological Department Report,,,,,,,,
Flood,2013-12-20 08:26:10,Hunza,35.5642,74.5839,Flash Flood,138.1,2896.1,9.2,"Area:19.3 sq km, Population:6235","Infrastructure:71044, Crops:5617, Livelihoods:36986",27,Evacuated:7588,No,Hydrological Department Report,,,,,,,,
Flood,2022-04-14 11:13:42,Hunza,36.3221,76.1984,Flash Flood,492.6,1850.5,8.7,"Area:43.1 sq km, Population:2432","Infrastructure:477981, Crops:6934, Livelihoods:5445",20,Evacuated:2060,No,Hydrological Department Report,,,,,,,,
Flood,2022-05-04 01:16:41,Hunza,36.7291,74.8807,Urban Flood,387.6,478.2,1.7,"Area:3.2 sq km, Population:8617","Infrastructure:209270, Crops:2209, Livelihoods:22176",1,Evacuated:6021,Yes,Hydrological Department Report,,,,,,,,
Flood,2022-05-08 19:05:42,Hunza,35.7126,76.6793,Urban Flood,50.4,2560.8,6.2,"Area:31.4 sq km, Population:6047","Infrastructure:474015, Crops:2805, Livelihoods:9181",13,Evacuated:5800,Yes,Hydrological Department Report,,,,,,,,
Flood,2018-04-18 00:27:31,Hunza,35.6412,76.7381,River Flood,411.9,1583.1,7.1,"Area:49.3 sq km, Population:3001","Infrastructure:97742, Crops:2138, Livelihoods:41925",15,Evacuated:6171,No,Hydrological Department Report,,,,,,,,
Flood,2013-03-03 17:40:09,Hunza,35.4399,76.7434,River Flood,208.4,3400.3,9.3,"Area:38.0 sq km, Population:5954","Infrastructure:49142, Crops:416, Livelihoods:5027",19,Evacuated:1171,Yes,Hydrological Department Report,,,,,,,,
Flood,2016-03-14 09:44:14,Hunza,36.9535,74.443,Urban Flood,321.6,1939.5,7.3,"Area:1.6 sq km, Population:2910","Infrastructure:188076, Crops:1854, Livelihoods:8705",14,Evacuated:2335,No,Hydrological Department Report,,,,,,,,
Flood,2017-03-04 11:53:51,Hunza,36.7318,76.206,Urban Flood,331.0,4656.4,7.6,"Area:47.6 sq km, Population:6145","Infrastructure:34313, Crops:1760, Livelihoods:45899",28,Evacuated:1337,No,Hydrological Department Report,,,,,,,,
Flood,2018-03-02 08:49:24,Hunza,35.1148,76.1905,Urban Flood,434.2,4465.2,1.7,"Area:47.1 sq km, Population:5502","Infrastructure:366830, Crops:9586, Livelihoods:11358",12,Evacuated:9566,Yes,Hydrological Department Report,,,,,,,,
Flood,2017-08-15 19:06:32,Hunza,36.9268,74.0026,River Flood,370.0,3780.5,1.6,"Area:18.6 sq km, Population:3128","Infrastructure:214574, Crops:1001, Livelihoods:20173",11,Evacuated:9909,Yes,Hydrological Department Report,,,,,,,,
Flood,2021-03-10 19:42:37,Hunza,35.7511,74.4084,Flash Flood,430.5,682.7,6.0,"Area:18.4 sq km, Population:9888","Infrastructure:252869, Crops:8697, Livelihoods:133",23,Evacuated:1365,Yes,Hydrological Department Report,,,,,,,,
Flood,2019-06-21 12:59:40,Hunza,35.9099,74.4793,Urban Flood,266.9,4922.4,3.5,"Area:8.6 sq km, Population:2980","Infrastructure:381122, Crops:8748, Livelihoods:45118",8,Evacuated:3968,No,Hydrological Department Report,,,,,,,,
Flood,2021-03-04 00:56:06,Hunza,35.7326,74.2389,Urban Flood,377.0,3665.7,6.8,"Area:14.0 sq km, Population:2293","Infrastructure:187837, Crops:1281, Livelihoods:32781",29,Evacuated:3743,No,Hydrological Department Report,,,,,,,,
Flood,2017-07-04 21:01:16,Hunza,36.8688,76.0442,River Flood,274.6,899.6,5.3,"Area:6.2 sq km, Population:1102","Infrastructure:154612, Crops:2720, Livelihoods:35085",7,Evacuated:575,Yes,Hydrological Department Report,,,,,,,,
Flood,2014-12-06 11:47:07,Hunza,36.0761,76.6659,River Flood,215.6,3909.5,7.2,"Area:2.0 sq km, Population:7710","Infrastructure:191900, Crops:1633, Livelihoods:43546",9,Evacuated:9312,Yes,Hydrological Department Report,,,,,,,,
Flood,2020-09-23 18:48:58,Hunza,36.3257,74.8221,Urban Flood,261.8,1063.6,9.8,"Area:45.0 sq km, Population:5363","Infrastructure:7575, Crops:7516, Livelihoods:1491",30,Evacuated:7622,No,Hydrological Department Report,,,,,,,,
Flood,2018-03-19 08:23:02,Hunza,35.8757,75.168,Urban Flood,370.9,4408.0,2.5,"Area:30.2 sq km, Population:1054","Infrastructure:367910, Crops:1872, Livelihoods:38279",26,Evacuated:8130,No,Hydrological Department Report,,,,,,,,
Flood,2014-01-15 13:04:01,Hunza,35.6682,75.7856,Flash Flood,308.1,2812.8,8.8,"Area:26.9 sq km, Population:9050","Infrastructure:335629, Crops:5259, Livelihoods:2098",15,Evacuated:8648,Yes,Hydrological Department Report,,,,,,,,
Flood,2020-03-04 23:04:29,Hunza,35.1402,75.2978,River Flood,264.3,2658.0,5.3,"Area:27.3 sq km, Population:392","Infrastructure:390286, Crops:3985, Livelihoods:5327",2,Evacuated:6177,Yes,Hydrological Department Report,,,,,,,,
Flood,2013-12-13 05:56:26,Hunza,36.2025,76.2116,Urban Flood,436.3,2544.8,7.6,"Area:26.3 sq km, Population:782","Infrastructure:274931, Crops:338, Livelihoods:27930",26,Evacuated:7519,No,Hydrological Department Report,,,,,,,,
Flood,2019-02-12 03:53:31,Hunza,35.467,74.8755,Urban Flood,119.4,335.1,7.5,"Area:16.3 sq km, Population:1887","Infrastructure:280861, Crops:1297, Livelihoods:18778",9,Evacuated:7993,Yes,Hydrological Department Report,,,,,,,,
Flood,2016-06-16 14:48:29,Hunza,36.1663,74.7275,River Flood,144.5,1879.9,8.6,"Area:6.2 sq km, Population:9266","Infrastructure:267093, Crops:3883, Livelihoods:29445",26,Evacuated:4820,Yes,Hydrological Department Report,,,,,,,,
Flood,2013-04-12 05:21:50,Hunza,35.2926,74.1714,Flash Flood,406.8,1770.1,2.7,"Area:46.3 sq km, Population:3544","Infrastructure:132924, Crops:651, Livelihoods:4599",12,Evacuated:8449,No,Hydrological Department Report,,,,,,,,
Flood,2014-03-29 23:02:35,Hunza,36.0766,76.9621,River Flood,119.0,1285.0,5.2,"Area:23.3 sq km, Population:9817","Infrastructure:265171, Crops:4625, Livelihoods:18270",4,Evacuated:3061,No,Hydrological Department Report,,,,,,,,
Flood,2016-02-08 03:58:27,Hunza,36.421,74.4789,Urban Flood,280.3,4835.7,5.8,"Area:43.0 sq km, Population:3684","Infrastructure:466989, Crops:4284, Livelihoods:34681",26,Evacuated:7832,Yes,Hydrological Department Report,,,,,,,,
Flood,2019-02-17 03:21:39,Hunza,36.2561,74.4543,Flash Flood,179.6,3525.1,1.2,"Area:37.2 sq km, Population:2931","Infrastructure:427580, Crops:4162, Livelihoods:36930",23,Evacuated:8393,No,Hydrological Department Report,,,,,,,,
Flood,2016-02-09 23:24:40,Hunza,36.9879,76.226,Urban Flood,372.5,3644.8,2.1,"Area:15.8 sq km, Population:616","Infrastructure:131026, Crops:8317, Livelihoods:15404",1,Evacuated:9756,Yes,Hydrological Department Report,,,,,,,,
Flood,2019-05-11 04:12:25,Hunza,36.0707,74.7744,Flash Flood,96.2,3058.0,2.6,"Area:14.2 sq km, Population:1574","Infrastructure:300776, Crops:7438, Livelihoods:41292",6,Evacuated:4808,No,Hydrological Department Report,,,,,,,,
Flood,2013-07-07 02:56:45,Hunza,35.9228,76.8309,Flash Flood,173.1,737.3,1.2,"Area:0.8 sq km, Population:312","Infrastructure:151658, Crops:2570, Livelihoods:4482",3,Evacuated:7690,Yes,Hydrological Department Report,,,,,,,,
Flood,2021-09-02 12:23:21,Hunza,35.0896,76.0222,Urban Flood,171.9,3505.3,1.7,"Area:15.5 sq km, Population:3225","Infrastructure:176559, Crops:30, Livelihoods:24672",14,Evacuated:8202,Yes,Hydrological Department Report,,,,,,,,
Flood,2018-04-26 16:20:21,Hunza,36.7904,76.0227,Urban Flood,182.1,1706.0,8.4,"Area:7.6 sq km, Population:1539","Infrastructure:132216, Crops:7477, Livelihoods:30375",15,Evacuated:6472,Yes,Hydrological Department Report,,,,,,,,
Flood,2020-03-17 10:40:16,Hunza,36.2304,74.9015,Urban Flood,144.9,3230.4,5.6,"Area:5.0 sq km, Population:715","Infrastructure:126476, Crops:1681, Livelihoods:3109",11,Evacuated:1458,Yes,Hydrological Department Report,,,,,,,,
Flood,2019-03-15 09:31:59,Hunza,36.9822,76.7042,River Flood,98.2,4660.2,7.5,"Area:30.6 sq km, Population:1477","Infrastructure:125354, Crops:9617, Livelihoods:37224",2,Evacuated:926,No,Hydrological Department Report,,,,,,,,
Flood,2013-01-10 17:53:07,Hunza,35.0395,75.4806,Flash Flood,427.4,984.0,2.0,"Area:34.3 sq km, Population:5723","Infrastructure:112925, Crops:9228, Livelihoods:14429",18,Evacuated:8105,No,Hydrological Department Report,,,,,,,,
Flood,2018-07-28 21:26:12,Hunza,36.1373,76.0908,Flash Flood,146.2,4306.2,8.8,"Area:33.0 sq km, Population:5018","Infrastructure:423176, Crops:6233, Livelihoods:32552",26,Evacuated:4446,Yes,Hydrological Department Report,,,,,,,,
Flood,2019-12-06 06:39:40,Hunza,35.1506,74.9194,Urban Flood,412.4,2381.6,3.5,"Area:27.9 sq km, Population:4381","Infrastructure:361333, Crops:5762, Livelihoods:14775",14,Evacuated:8912,Yes,Hydrological Department Report,,,,,,,,
Flood,2014-02-26 15:13:16,Hunza,35.8373,75.0157,River Flood,453.5,2854.0,8.2,"Area:45.7 sq km, Population:2120","Infrastructure:283468, Crops:1709, Livelihoods:47385",30,Evacuated:4870,No,Hydrological Department Report,,,,,,,,
Flood,2016-07-18 03:11:31,Hunza,35.852,76.3153,Urban Flood,397.5,2855.8,3.6,"Area:32.8 sq km, Population:695","Infrastructure:419896, Crops:4365, Livelihoods:46609",2,Evacuated:8166,No,Hydrological Department Report,,,,,,,,
Flood,2022-01-16 03:09:56,Skardu,36.2814,74.1886,River Flood,110.4,2240.7,4.4,"Area:3.3 sq km, Population:3142","Infrastructure:413995, Crops:2252, Livelihoods:18331",30,Evacuated:2455,No,Hydrological Department Report,,,,,,,,
Flood,2013-04-29 12:38:40,Skardu,36.9905,74.5347,River Flood,323.8,3108.6,1.9,"Area:0.7 sq km, Population:6419","Infrastructure:305172, Crops:3311, Livelihoods:41346",21,Evacuated:4551,No,Hydrological Department Report,,,,,,,,
Flood,2021-11-17 06:09:28,Skardu,35.2227,75.5118,River Flood,370.5,4390.2,3.6,"Area:34.2 sq km, Population:1171","Infrastructure:413016, Crops:6697, Livelihoods:36568",6,Evacuated:1146,Yes,Hydrological Department Report,,,,,,,,
Flood,2021-02-24 07:52:20,Skardu,36.693,74.4488,River Flood,322.0,2854.8,6.4,"Area:29.0 sq km, Population:3154","Infrastructure:406990, Crops:9437, Livelihoods:48167",4,Evacuated:9811,Yes,Hydrological Department Report,,,,,,,,
Flood,2016-06-12 18:43:22,Skardu,35.3914,74.8203,Urban Flood,61.6,4090.9,3.8,"Area:27.1 sq km, Population:4206","Infrastructure:32581, Crops:9549, Livelihoods:24586",14,Evacuated:2198,No,Hydrological Department Report,,,,,,,,
Flood,2014-01-28 22:58:36,Skardu,35.3843,75.524,Urban Flood,395.7,3524.3,7.4,"Area:31.9 sq km, Population:1653","Infrastructure:248487, Crops:5740, Livelihoods:40033",27,Evacuated:839,Yes,Hydrological Department Report,,,,,,,,
Flood,2019-03-24 01:41:41,Skardu,36.4431,74.342,River Flood,302.0,1914.3,5.3,"Area:45.5 sq km, Population:491","Infrastructure:111614, Crops:9499, Livelihoods:5593",22,Evacuated:1307,No,Hydrological Department Report,,,,,,,,
Flood,2014-04-23 05:43:32,Skardu,36.5892,76.0361,River Flood,172.9,3799.7,3.0,"Area:10.1 sq km, Population:6174","Infrastructure:28721, Crops:7285, Livelihoods:37439",10,Evacuated:5839,Yes,Hydrological Department Report,,,,,,,,
Flood,2015-04-22 07:18:01,Skardu,35.1016,74.0581,Flash Flood,314.1,2501.9,3.3,"Area:3.4 sq km, Population:7925","Infrastructure:237593, Crops:8308, Livelihoods:27990",6,Evacuated:9055,Yes,Hydrological Department Report,,,,,,,,
Flood,2017-07-09 23:34:19,Skardu,36.7186,74.0599,Flash Flood,396.3,4030.5,8.2,"Area:29.8 sq km, Population:3340","Infrastructure:149173, Crops:3672, Livelihoods:13253",18,Evacuated:9682,No,Hydrological Department Report,,,,,,,,
Flood,2019-12-16 00:24:19,Skardu,36.2665,76.0299,Flash Flood,216.6,2319.1,9.4,"Area:0.6 sq km, Population:9984","Infrastructure:116538, Crops:3070, Livelihoods:35140",11,Evacuated:7288,No,Hydrological Department Report,,,,,,,,
Flood,2019-07-24 06:09:50,Skardu,35.6258,76.7797,River Flood,392.5,2971.3,7.6,"Area:6.8 sq km, Population:5302","Infrastructure:180748, Crops:4887, Livelihoods:46615",14,Evacuated:6498,Yes,Hydrological Department Report,,,,,,,,
Flood,2017-05-23 22:37:58,Skardu,36.5928,75.3475,Flash Flood,395.8,2794.4,2.6,"Area:2.9 sq km, Population:9451","Infrastructure:186325, Crops:2346, Livelihoods:26724",2,Evacuated:9155,No,Hydrological Department Report,,,,,,,,
Flood,2013-10-22 23:14:17,Skardu,36.4467,74.5214,Flash Flood,132.4,4939.1,9.6,"Area:46.2 sq km, Population:6722","Infrastructure:333134, Crops:9174, Livelihoods:17498",9,Evacuated:9922,No,Hydrological Department Report,,,,,,,,
Flood,2015-12-13 12:47:40,Skardu,36.5547,74.0583,River Flood,417.7,4880.6,1.7,"Area:21.1 sq km, Population:3301","Infrastructure:119002, Crops:8035, Livelihoods:25704",22,Evacuated:6983,Yes,Hydrological Department Report,,,,,,,,
Flood,2018-10-03 15:55:54,Skardu,36.9758,74.2199,River Flood,499.4,2893.9,8.4,"Area:5.5 sq km, Population:5946","Infrastructure:369362, Crops:5066, Livelihoods:38817",29,Evacuated:3816,No,Hydrological Department Report,,,,,,,,
Flood,2017-12-24 06:51:41,Skardu,36.062,74.984,Flash Flood,119.6,228.0,8.8,"Area:1.6 sq km, Population:5485","Infrastructure:88553, Crops:9419, Livelihoods:8959",11,Evacuated:8481,Yes,Hydrological Department Report,,,,,,,,
Flood,2019-07-08 14:53:04,Skardu,36.1335,74.1867,Urban Flood,409.5,904.8,7.9,"Area:43.0 sq km, Population:9713","Infrastructure:82416, Crops:4014, Livelihoods:29519",29,Evacuated:7331,Yes,Hydrological Department Report,,,,,,,,
Flood,2017-04-20 14:27:43,Skardu,36.8998,75.1371,River Flood,356.4,3859.4,2.5,"Area:31.4 sq km, Population:3890","Infrastructure:258545, Crops:5489, Livelihoods:24022",29,Evacuated:2537,No,Hydrological Department Report,,,,,,,,
Flood,2014-04-12 19:50:28,Skardu,36.7529,74.0392,Flash Flood,67.1,3961.6,2.0,"Area:29.0 sq km, Population:7010","Infrastructure:54285, Crops:4831, Livelihoods:45560",28,Evacuated:9721,No,Hydrological Department Report,,,,,,,,
Flood,2021-02-08 08:24:59,Skardu,35.7146,76.1257,River Flood,464.7,1315.6,8.1,"Area:6.6 sq km, Population:2569","Infrastructure:346912, Crops:6712, Livelihoods:33531",6,Evacuated:7878,Yes,Hydrological Department Report,,,,,,,,
Flood,2015-12-02 23:54:15,Skardu,35.486,75.8231,Flash Flood,52.4,3891.3,7.1,"Area:37.5 sq km, Population:4730","Infrastructure:141956, Crops:1197, Livelihoods:41196",19,Evacuated:1223,Yes,Hydrological Department Report,,,,,,,,
Flood,2019-05-06 20:49:49,Skardu,35.7666,74.3171,Urban Flood,403.8,1496.6,1.1,"Area:21.3 sq km, Population:8688","Infrastructure:253646, Crops:9351, Livelihoods:48708",9,Evacuated:863,No,Hydrological Department Report,,,,,,,,
Flood,2016-01-13 19:54:12,Skardu,35.482,76.1097,River Flood,324.6,1517.0,2.5,"Area:17.3 sq km, Population:6394","Infrastructure:210077, Crops:2922, Livelihoods:40913",23,Evacuated:6004,No,Hydrological Department Report,,,,,,,,
Flood,2016-08-10 02:47:48,Skardu,35.8441,75.5423,River Flood,365.7,4083.6,8.6,"Area:26.6 sq km, Population:6867","Infrastructure:273013, Crops:4705, Livelihoods:1784",13,Evacuated:9999,Yes,Hydrological Department Report,,,,,,,,
Flood,2016-01-20 16:38:51,Skardu,36.2269,75.5577,Flash Flood,72.4,1069.5,7.5,"Area:10.4 sq km, Population:1588","Infrastructure:415429, Crops:1659, Livelihoods:34208",29,Evacuated:7374,Yes,Hydrological Department Report,,,,,,,,
Flood,2016-03-14 01:32:33,Skardu,35.1111,74.1727,Urban Flood,384.4,3977.1,3.9,"Area:39.8 sq km, Population:507","Infrastructure:230400, Crops:254, Livelihoods:10855",5,Evacuated:9189,No,Hydrological Department Report,,,,,,,,
Flood,2017-11-17 05:58:08,Skardu,36.3522,76.0343,Flash Flood,262.1,540.1,3.8,"Area:33.1 sq km, Population:2183","Infrastructure:6444, Crops:2390, Livelihoods:22757",5,Evacuated:4134,No,Hydrological Department Report,,,,,,,,
